"","coddepto","codprovincia","codmpio","depto","provincia","municipio","ano","ipm_asisescu_pob","pobl_tot"
"1001",73,7386,73770,"Tolima","Suroriente","Su·rez",2005,427.80379,4519
"1002",73,7341,73854,"Tolima","Ibague","Valle de San Juan",2005,670.93142,6178
"1003",73,7355,73861,"Tolima","Nevados","Venadillo",2005,2242.3005,18769
"1004",73,7355,73870,"Tolima","Nevados","Villahermosa",2005,1852.8596,11196
"1005",73,7362,73873,"Tolima","Oriente","Villarrica",2005,415.48962,6226
"1006",76,7682,76001,"Valle del Cauca","Sur","Cali",2005,101376.4,2119843
"1007",76,7658,76020,"Valle del Cauca","Norte","Alcal·",2005,2576.2656,17588
"1008",76,7621,76036,"Valle del Cauca","Centro","AndalucÌa",2005,1396.9633,18196
"1009",76,7658,76041,"Valle del Cauca","Norte","Ansermanuevo",2005,3225.0526,20782
"1010",76,7658,76054,"Valle del Cauca","Norte","Argelia",2005,860.9691,6713
"1011",76,7658,76100,"Valle del Cauca","Norte","BolÌvar",2005,2075.8283,15366
"1012",76,7660,76109,"Valle del Cauca","Occidente","Buenaventura",2005,36815.24,328753
"1013",76,7621,76111,"Valle del Cauca","Centro","Guadalajara de Buga",2005,5911.9757,116831
"1014",76,7621,76113,"Valle del Cauca","Centro","Bugalagrande",2005,1750.1951,21607
"1015",76,7662,76122,"Valle del Cauca","Oriente","Caicedonia",2005,2160.5211,31110
"1016",76,7621,76126,"Valle del Cauca","Centro","Calima",2005,973.14798,15495
"1017",76,7682,76130,"Valle del Cauca","Sur","Candelaria",2005,4858.148,70267
"1018",76,7658,76147,"Valle del Cauca","Norte","Cartago",2005,8866.7283,124842
"1019",76,7682,76233,"Valle del Cauca","Sur","Dagua",2005,2799.7643,35270
"1020",76,7658,76243,"Valle del Cauca","Norte","El ¡Åguila",2005,1739.5736,10693
"1021",76,7658,76246,"Valle del Cauca","Norte","El Cairo",2005,1462.8902,9382
"1022",76,7621,76248,"Valle del Cauca","Centro","El Cerrito",2005,3617.7612,54576
"1023",76,7658,76250,"Valle del Cauca","Norte","El Dovio",2005,1170.9637,9598
"1024",76,7682,76275,"Valle del Cauca","Sur","Florida",2005,3472.7263,55996
"1025",76,7621,76306,"Valle del Cauca","Centro","Ginebra",2005,1334.4183,19283
"1026",76,7621,76318,"Valle del Cauca","Centro","GuacarÌ",2005,1643.3512,31785
"1027",76,7682,76364,"Valle del Cauca","Sur","JamundÌ",2005,6940.0347,96849
"1028",76,7682,76377,"Valle del Cauca","Sur","La Cumbre",2005,722.46792,11126
"1029",76,7658,76400,"Valle del Cauca","Norte","La UniÛn",2005,1854.223,31800
"1030",76,7658,76403,"Valle del Cauca","Norte","La Victoria",2005,1120.9078,14132
"1031",76,7658,76497,"Valle del Cauca","Norte","Obando",2005,1553.9069,14409
"1032",76,7682,76520,"Valle del Cauca","Sur","Palmira",2005,18367.064,284319
"1033",76,7682,76563,"Valle del Cauca","Sur","Pradera",2005,3183.2873,48845
"1034",76,7621,76606,"Valle del Cauca","Centro","Restrepo",2005,1079.7324,15796
"1035",76,7621,76616,"Valle del Cauca","Centro","RiofrÌo",2005,1710.4072,17383
"1036",76,7658,76622,"Valle del Cauca","Norte","Roldanillo",2005,1839.7064,34710
"1037",76,7621,76670,"Valle del Cauca","Centro","San Pedro",2005,1069.6132,15789
"1038",76,7662,76736,"Valle del Cauca","Oriente","Sevilla",2005,3994.4854,47940
"1039",76,7658,76823,"Valle del Cauca","Norte","Toro",2005,1725.1611,15910
"1040",76,7621,76828,"Valle del Cauca","Centro","Trujillo",2005,2099.2254,18676
"1041",76,7621,76834,"Valle del Cauca","Centro","Tulu·",2005,11567.176,187249
"1042",76,7658,76845,"Valle del Cauca","Norte","Ulloa",2005,717.97681,5742
"1043",76,7658,76863,"Valle del Cauca","Norte","Versalles",2005,774.25508,8283
"1044",76,7682,76869,"Valle del Cauca","Sur","Vijes",2005,778.27319,9781
"1045",76,7621,76890,"Valle del Cauca","Centro","Yotoco",2005,1180.2668,15573
"1046",76,7682,76892,"Valle del Cauca","Sur","Yumbo",2005,5036.4981,92214
"1047",76,7658,76895,"Valle del Cauca","Norte","Zarzal",2005,1478.6252,40968
"1048",81,8107,81001,"Arauca","Arauca","Arauca",2005,5961.1666,75568
"1049",81,8107,81065,"Arauca","Arauca","Arauquita",2005,3952.3142,36745
"1050",81,8107,81220,"Arauca","Arauca","Cravo Norte",2005,520.81166,3661
"1051",81,8107,81300,"Arauca","Arauca","Fortul",2005,3360.1266,21851
"1052",81,8107,81591,"Arauca","Arauca","Puerto RondÛn",2005,413.47987,3962
"1053",81,8107,81736,"Arauca","Arauca","Saravena",2005,4968.3657,42766
"1054",81,8107,81794,"Arauca","Arauca","Tame",2005,5200.5421,47576
"1055",85,8519,85001,"Casanare","Casanare","Yopal",2005,9682.3098,106762
"1056",85,8519,85010,"Casanare","Casanare","Aguazul",2005,2184.0915,28319
"1057",85,8519,85015,"Casanare","Casanare","Chameza",2005,206.49083,1820
"1058",85,8519,85125,"Casanare","Casanare","Hato Corozal",2005,1771.0734,10091
"1059",85,8519,85136,"Casanare","Casanare","La Salina",2005,124.76191,1310
"1060",85,8519,85139,"Casanare","Casanare","ManÌ",2005,1007.7064,11176
"1061",85,8519,85162,"Casanare","Casanare","Monterrey",2005,898.12031,12740
"1062",85,8519,85225,"Casanare","Casanare","NunchÌa",2005,1726.4696,8420
"1063",85,8519,85230,"Casanare","Casanare","OrocuÈ",2005,1637.0743,7717
"1064",85,8519,85250,"Casanare","Casanare","Paz de Ariporo",2005,4006.8605,27122
"1065",85,8519,85263,"Casanare","Casanare","Pore",2005,1116.9979,7974
"1066",85,8519,85279,"Casanare","Casanare","Recetor",2005,675.01169,2608
"1067",85,8519,85300,"Casanare","Casanare","Sabanalarga",2005,330.19215,3434
"1068",85,8519,85315,"Casanare","Casanare","S·cama",2005,229.65387,1706
"1069",85,8519,85325,"Casanare","Casanare","San Luis de Palenque",2005,1756.5698,7423
"1070",85,8519,85400,"Casanare","Casanare","T·mara",2005,1701.5205,7120
"1071",85,8519,85410,"Casanare","Casanare","Tauramena",2005,1173.3619,16239
"1072",85,8519,85430,"Casanare","Casanare","Trinidad",2005,1860.0383,11501
"1073",85,8519,85440,"Casanare","Casanare","Villanueva",2005,1968.2227,21794
"1074",86,8666,86001,"Putumayo","Putumayo","Mocoa",2005,2777.4126,35755
"1075",86,8666,86219,"Putumayo","Putumayo","ColÛn",2005,523.38451,5166
"1076",86,8666,86320,"Putumayo","Putumayo","Orito",2005,7894.027,43654
"1077",86,8666,86568,"Putumayo","Putumayo","Puerto AsÌs",2005,7619.9803,55759
"1078",86,8666,86569,"Putumayo","Putumayo","Puerto Caicedo",2005,3410.2398,14206
"1079",86,8666,86571,"Putumayo","Putumayo","Puerto Guzm·n",2005,9279.4304,22679
"1080",86,8666,86573,"Putumayo","Putumayo","Puerto LeguÌzamo",2005,3584.3676,16044
"1081",86,8666,86749,"Putumayo","Putumayo","Sibundoy",2005,2199.8396,13270
"1082",86,8666,86755,"Putumayo","Putumayo","San Francisco",2005,1422.6446,6808
"1083",86,8666,86757,"Putumayo","Putumayo","San Miguel",2005,3682.2362,21838
"1084",86,8666,86760,"Putumayo","Putumayo","Santiago",2005,1955.2144,9209
"1085",86,8666,86865,"Putumayo","Putumayo","Valle del Guamuez",2005,6984.7538,44959
"1086",86,8666,86885,"Putumayo","Putumayo","VillagarzÛn",2005,6290.9481,20785
"1087",88,8808,88001,"ArchipiÈlago de San AndrÈs","ArchipiÈlago de s a","San AndrÈs",2005,2460.3562,65627
"1088",88,8808,88564,"ArchipiÈlago de San AndrÈs","ArchipiÈlago de s a","Providencia",2005,321.76907,4927
"1089",91,9106,91001,"Amazonas","Amazonas","Leticia",2005,3599.8926,37832
"1090",91,9106,91263,"Amazonas","Amazonas","El Encanto (CD)",2005,350.08,4376
"1091",91,9106,91405,"Amazonas","Amazonas","La Chorrera (CD)",2005,846.95429,3337
"1092",91,9106,91407,"Amazonas","Amazonas","La Pedrera (CD)",2005,525.14138,3711
"1093",91,9106,91430,"Amazonas","Amazonas","La Victoria (CD)",2005,NA,979
"1094",91,9106,91460,"Amazonas","Amazonas","Miriti - Paran· (CD)",2005,821.5,1643
"1095",91,9106,91530,"Amazonas","Amazonas","Puerto AlegrÌa (CD)",2005,1277,1277
"1096",91,9106,91536,"Amazonas","Amazonas","Puerto Arica (CD)",2005,502.96651,1440
"1097",91,9106,91540,"Amazonas","Amazonas","Puerto NariÒo",2005,1608.444,6983
"1098",91,9106,91669,"Amazonas","Amazonas","Puerto Santander (CD)",2005,384.8109,2373
"1099",91,9106,91798,"Amazonas","Amazonas","Tarapac· (CD)",2005,1104.1875,3775
"1100",94,9435,94001,"GuainÌa","GuainÌa","InÌrida",2005,2691.2306,17866
"1101",94,9435,94343,"GuainÌa","GuainÌa","Barranco Minas (CD)",2005,1160.4707,4384
"1102",94,9435,94663,"GuainÌa","GuainÌa","Mapiripana (CD)",2005,NA,3072
"1103",94,9435,94883,"GuainÌa","GuainÌa","San Felipe (CD)",2005,293.53443,1362
"1104",94,9435,94884,"GuainÌa","GuainÌa","Puerto Colombia (CD)",2005,1353.8219,3753
"1105",94,9435,94885,"GuainÌa","GuainÌa","La Guadalupe (CD)",2005,63,225
"1106",94,9435,94886,"GuainÌa","GuainÌa","Cacahual (CD)",2005,454.85717,1592
"1107",94,9435,94887,"GuainÌa","GuainÌa","Pana Pana (CD)",2005,NA,2224
"1108",94,9435,94888,"GuainÌa","GuainÌa","Morichal (CD)",2005,NA,752
"1109",95,9538,95001,"Guaviare","Guaviare","San JosÈ del Guaviare",2005,7444.5145,53994
"1110",95,9538,95015,"Guaviare","Guaviare","Calamar",2005,1894.1486,11183
"1111",95,9538,95025,"Guaviare","Guaviare","El Retorno",2005,3688.3607,19063
"1112",95,9538,95200,"Guaviare","Guaviare","Miraflores",2005,1437.9346,11311
"1113",97,9796,97001,"VaupÈs","VaupÈs","Mit˙",2005,2929.1019,28382
"1114",97,9796,97161,"VaupÈs","VaupÈs","Caruru",2005,442.09079,3242
"1115",97,9796,97511,"VaupÈs","VaupÈs","Pacoa (CD)",2005,NA,4459
"1116",97,9796,97666,"VaupÈs","VaupÈs","Taraira",2005,319.96457,1048
"1117",97,9796,97777,"VaupÈs","VaupÈs","Papunaua (CD)",2005,313.92861,879
"1118",97,9796,97889,"VaupÈs","VaupÈs","YavaratÈ (CD)",2005,609.85919,1269
"1119",99,9997,99001,"Vichada","Vichada","Puerto CarreÒo",2005,2211.5524,13288
"1120",99,9997,99524,"Vichada","Vichada","La Primavera",2005,2204.6322,10616
"1121",99,9997,99624,"Vichada","Vichada","Santa RosalÌa",2005,1079.6233,3250
"1122",99,9997,99773,"Vichada","Vichada","Cumaribo",2005,8539.6591,28718
